modelo,fpr,tpr
SNA - Regresión Logística,0.20285969615728328,0.5158982511923689
SNA - Regresión Logística,0.20299374441465595,0.5158982511923689
SNA - Regresión Logística,0.20308310991957104,0.5158982511923689
SNA - Regresión Logística,0.20308310991957104,0.516295707472178
SNA - Regresión Logística,0.2033065236818588,0.516295707472178
SNA - Regresión Logística,0.2033958891867739,0.516295707472178
SNA - Regresión Logística,0.20344057193923146,0.516295707472178
SNA - Regresión Logística,0.20370866845397675,0.516295707472178
SNA - Regresión Logística,0.20379803395889187,0.516295707472178
SNA - Regresión Logística,0.20379803395889187,0.5166931637519873
SNA - Regresión Logística,0.20388739946380696,0.5166931637519873
SNA - Regresión Logística,0.20402144772117964,0.5166931637519873
SNA - Regresión Logística,0.20406613047363717,0.5166931637519873
SNA - Regresión Logística,0.20406613047363717,0.5170906200317965
SNA - Regresión Logística,0.20455764075067023,0.5170906200317965
SNA - Regresión Logística,0.20455764075067023,0.5174880763116058
SNA - Regresión Logística,0.20464700625558535,0.5174880763116058
SNA - Regresión Logística,0.204781054512958,0.5174880763116058
SNA - Regresión Logística,0.2048704200178731,0.5174880763116058
SNA - Regresión Logística,0.2050491510277033,0.5174880763116058
SNA - Regresión Logística,0.20513851653261841,0.5174880763116058
SNA - Regresión Logística,0.2059874888293119,0.5174880763116058
SNA - Regresión Logística,0.20607685433422698,0.5174880763116058
SNA - Regresión Logística,0.2061662198391421,0.5174880763116058
SNA - Regresión Logística,0.20638963360142984,0.5174880763116058
SNA - Regresión Logística,0.20652368185880252,0.5174880763116058
SNA - Regresión Logística,0.20652368185880252,0.5182829888712241
SNA - Regresión Logística,0.2079088471849866,0.5182829888712241
SNA - Regresión Logística,0.2079982126899017,0.5182829888712241
SNA - Regresión Logística,0.2080875781948168,0.5182829888712241
SNA - Regresión Logística,0.20817694369973191,0.5182829888712241
SNA - Regresión Logística,0.2084450402144772,0.5182829888712241
SNA - Regresión Logística,0.2084450402144772,0.5186804451510334
SNA - Regresión Logística,0.2085344057193923,0.5186804451510334
SNA - Regresión Logística,0.2085344057193923,0.5190779014308426
SNA - Regresión Logística,0.20862377122430742,0.5190779014308426
SNA - Regresión Logística,0.20862377122430742,0.5194753577106518
SNA - Regresión Logística,0.2087131367292225,0.5194753577106518
SNA - Regresión Logística,0.2087131367292225,0.5202702702702703
SNA - Regresión Logística,0.20898123324396783,0.5202702702702703
SNA - Regresión Logística,0.20898123324396783,0.5206677265500795
SNA - Regresión Logística,0.2090259159964254,0.5206677265500795
SNA - Regresión Logística,0.20915996425379804,0.5206677265500795
SNA - Regresión Logística,0.20924932975871313,0.5206677265500795
SNA - Regresión Logística,0.20924932975871313,0.5210651828298887
SNA - Regresión Logística,0.20969615728328866,0.5210651828298887
SNA - Regresión Logística,0.20969615728328866,0.5218600953895072
SNA - Regresión Logística,0.20978552278820375,0.5218600953895072
SNA - Regresión Logística,0.20978552278820375,0.5222575516693164
SNA - Regresión Logística,0.2100983020554066,0.5222575516693164
SNA - Regresión Logística,0.21018766756032173,0.5222575516693164
SNA - Regresión Logística,0.21027703306523682,0.5222575516693164
SNA - Regresión Logística,0.21027703306523682,0.5230524642289348
SNA - Regresión Logística,0.21134941912421806,0.5230524642289348
SNA - Regresión Logística,0.21134941912421806,0.5234499205087441
SNA - Regresión Logística,0.21201966041108133,0.5234499205087441
SNA - Regresión Logística,0.21201966041108133,0.5238473767885533
SNA - Regresión Logística,0.21215370866845398,0.5238473767885533
SNA - Regresión Logística,0.21215370866845398,0.5242448330683624
SNA - Regresión Logística,0.21224307417336907,0.5242448330683624
SNA - Regresión Logística,0.21228775692582663,0.5242448330683624
SNA - Regresión Logística,0.21237712243074172,0.5242448330683624
SNA - Regresión Logística,0.21242180518319928,0.5242448330683624
SNA - Regresión Logística,0.2125111706881144,0.5242448330683624
SNA - Regresión Logística,0.21282394995531725,0.5242448330683624
SNA - Regresión Logística,0.21282394995531725,0.5246422893481717
SNA - Regresión Logística,0.2129579982126899,0.5246422893481717
SNA - Regresión Logística,0.2134048257372654,0.5246422893481717
SNA - Regresión Logística,0.21349419124218053,0.5246422893481717
SNA - Regresión Logística,0.21349419124218053,0.525039745627981
SNA - Regresión Logística,0.21394101876675603,0.525039745627981
SNA - Regresión Logística,0.2146112600536193,0.525039745627981
SNA - Regresión Logística,0.21474530831099195,0.525039745627981
SNA - Regresión Logística,0.21483467381590707,0.525039745627981
SNA - Regresión Logística,0.21528150134048257,0.525039745627981
SNA - Regresión Logística,0.21537086684539766,0.525039745627981
SNA - Regresión Logística,0.21541554959785522,0.525039745627981
SNA - Regresión Logística,0.21554959785522787,0.525039745627981
SNA - Regresión Logística,0.21572832886505808,0.525039745627981
SNA - Regresión Logística,0.2158176943699732,0.525039745627981
SNA - Regresión Logística,0.21675603217158176,0.525039745627981
SNA - Regresión Logística,0.21675603217158176,0.5258346581875993
SNA - Regresión Logística,0.21684539767649688,0.5258346581875993
SNA - Regresión Logística,0.21684539767649688,0.5262321144674086
SNA - Regresión Logística,0.21738159070598748,0.5262321144674086
SNA - Regresión Logística,0.21738159070598748,0.5266295707472178
SNA - Regresión Logística,0.21778373547810545,0.5266295707472178
SNA - Regresión Logística,0.21778373547810545,0.527027027027027
SNA - Regresión Logística,0.21827524575513851,0.527027027027027
SNA - Regresión Logística,0.21827524575513851,0.5274244833068362
SNA - Regresión Logística,0.2185433422698838,0.5274244833068362
SNA - Regresión Logística,0.2185433422698838,0.5282193958664547
SNA - Regresión Logística,0.21863270777479893,0.5282193958664547
SNA - Regresión Logística,0.21872207327971402,0.5282193958664547
SNA - Regresión Logística,0.21881143878462914,0.5282193958664547
SNA - Regresión Logística,0.21881143878462914,0.5286168521462639
SNA - Regresión Logística,0.21894548704200179,0.5286168521462639
SNA - Regresión Logística,0.21894548704200179,0.5302066772655007
SNA - Regresión Logística,0.21934763181411976,0.5302066772655007
SNA - Regresión Logística,0.21934763181411976,0.5310015898251192
SNA - Regresión Logística,0.2194816800714924,0.5310015898251192
SNA - Regresión Logística,0.2194816800714924,0.5317965023847376
SNA - Regresión Logística,0.21952636282394997,0.5317965023847376
SNA - Regresión Logística,0.21952636282394997,0.5321939586645469
SNA - Regresión Logística,0.21979445933869526,0.5321939586645469
SNA - Regresión Logística,0.2199285075960679,0.5321939586645469
SNA - Regresión Logística,0.21997319034852547,0.5321939586645469
SNA - Regresión Logística,0.22006255585344056,0.5321939586645469
SNA - Regresión Logística,0.22015192135835568,0.5321939586645469
SNA - Regresión Logística,0.22024128686327077,0.5321939586645469
SNA - Regresión Logística,0.2203306523681859,0.5321939586645469
SNA - Regresión Logística,0.2203306523681859,0.5325914149443561
SNA - Regresión Logística,0.2208668453976765,0.5325914149443561
SNA - Regresión Logística,0.2209562109025916,0.5325914149443561
SNA - Regresión Logística,0.22126899016979446,0.5325914149443561
SNA - Regresión Logística,0.22126899016979446,0.5329888712241654
SNA - Regresión Logística,0.22149240393208222,0.5329888712241654
SNA - Regresión Logística,0.22149240393208222,0.5333863275039745
SNA - Regresión Logística,0.22153708668453978,0.5333863275039745
SNA - Regresión Logística,0.22153708668453978,0.5337837837837838
SNA - Regresión Logística,0.22162645218945487,0.5337837837837838
SNA - Regresión Logística,0.22162645218945487,0.534181240063593
SNA - Regresión Logística,0.22167113494191243,0.534181240063593
SNA - Regresión Logística,0.22176050044682752,0.534181240063593
SNA - Regresión Logística,0.22202859696157284,0.534181240063593
SNA - Regresión Logística,0.22202859696157284,0.5349761526232114
SNA - Regresión Logística,0.2225201072386059,0.5349761526232114
SNA - Regresión Logística,0.2225201072386059,0.5353736089030207
SNA - Regresión Logística,0.22265415549597856,0.5353736089030207
SNA - Regresión Logística,0.22287756925826632,0.5353736089030207
SNA - Regresión Logística,0.22287756925826632,0.5357710651828299
SNA - Regresión Logística,0.22314566577301162,0.5357710651828299
SNA - Regresión Logística,0.22314566577301162,0.5361685214626392
SNA - Regresión Logística,0.22372654155495977,0.5361685214626392
SNA - Regresión Logística,0.22372654155495977,0.5365659777424483
SNA - Regresión Logística,0.22439678284182304,0.5365659777424483
SNA - Regresión Logística,0.22439678284182304,0.5373608903020668
SNA - Regresión Logística,0.22453083109919572,0.5373608903020668
SNA - Regresión Logística,0.22484361036639858,0.5373608903020668
SNA - Regresión Logística,0.22497765862377123,0.5373608903020668
SNA - Regresión Logística,0.22506702412868632,0.5373608903020668
SNA - Regresión Logística,0.225201072386059,0.5373608903020668
SNA - Regresión Logística,0.225201072386059,0.537758346581876
SNA - Regresión Logística,0.22555853440571938,0.537758346581876
SNA - Regresión Logística,0.22555853440571938,0.5381558028616852
SNA - Regresión Logística,0.22560321715817694,0.5381558028616852
SNA - Regresión Logística,0.22560321715817694,0.5385532591414944
SNA - Regresión Logística,0.22569258266309206,0.5385532591414944
SNA - Regresión Logística,0.2258266309204647,0.5385532591414944
SNA - Regresión Logística,0.22609472743521,0.5385532591414944
SNA - Regresión Logística,0.22609472743521,0.5389507154213037
SNA - Regresión Logística,0.22613941018766756,0.5389507154213037
SNA - Regresión Logística,0.22613941018766756,0.5393481717011129
SNA - Regresión Logística,0.22631814119749777,0.5393481717011129
SNA - Regresión Logística,0.22631814119749777,0.5397456279809221
SNA - Regresión Logística,0.22636282394995533,0.5397456279809221
SNA - Regresión Logística,0.22636282394995533,0.5401430842607313
SNA - Regresión Logística,0.22645218945487042,0.5401430842607313
SNA - Regresión Logística,0.22645218945487042,0.541335453100159
SNA - Regresión Logística,0.22649687220732798,0.541335453100159
SNA - Regresión Logística,0.22649687220732798,0.5417329093799682
SNA - Regresión Logística,0.22658623771224307,0.5417329093799682
SNA - Regresión Logística,0.22663092046470062,0.5417329093799682
SNA - Regresión Logística,0.22663092046470062,0.5421303656597775
SNA - Regresión Logística,0.2268543342269884,0.5421303656597775
SNA - Regresión Logística,0.2268543342269884,0.5433227344992051
SNA - Regresión Logística,0.22698838248436104,0.5433227344992051
SNA - Regresión Logística,0.22698838248436104,0.5437201907790143
SNA - Regresión Logística,0.2272117962466488,0.5437201907790143
SNA - Regresión Logística,0.2272117962466488,0.5453100158982512
SNA - Regresión Logística,0.22725647899910634,0.5453100158982512
SNA - Regresión Logística,0.22725647899910634,0.5457074721780604
SNA - Regresión Logística,0.22734584450402145,0.5457074721780604
SNA - Regresión Logística,0.22734584450402145,0.5461049284578696
SNA - Regresión Logística,0.2276586237712243,0.5461049284578696
SNA - Regresión Logística,0.2276586237712243,0.5465023847376789
SNA - Regresión Logística,0.22788203753351208,0.5465023847376789
SNA - Regresión Logística,0.22801608579088473,0.5465023847376789
SNA - Regresión Logística,0.22819481680071493,0.5465023847376789
SNA - Regresión Logística,0.22819481680071493,0.5472972972972973
SNA - Regresión Logística,0.22855227882037535,0.5472972972972973
SNA - Regresión Logística,0.22873100983020553,0.5472972972972973
SNA - Regresión Logística,0.2287756925826631,0.5472972972972973
SNA - Regresión Logística,0.2287756925826631,0.548489666136725
SNA - Regresión Logística,0.2289544235924933,0.548489666136725
SNA - Regresión Logística,0.2289544235924933,0.5488871224165341
SNA - Regresión Logística,0.22908847184986594,0.5488871224165341
SNA - Regresión Logística,0.22917783735478106,0.5488871224165341
SNA - Regresión Logística,0.22917783735478106,0.5492845786963434
SNA - Regresión Logística,0.22926720285969615,0.5492845786963434
SNA - Regresión Logística,0.22926720285969615,0.5500794912559619
SNA - Regresión Logística,0.22935656836461127,0.5500794912559619
SNA - Regresión Logística,0.22935656836461127,0.550476947535771
SNA - Regresión Logística,0.2294012511170688,0.550476947535771
SNA - Regresión Logística,0.2294012511170688,0.5508744038155803
SNA - Regresión Logística,0.22971403038427168,0.5508744038155803
SNA - Regresión Logística,0.22971403038427168,0.5520667726550079
SNA - Regresión Logística,0.22980339588918677,0.5520667726550079
SNA - Regresión Logística,0.22980339588918677,0.5524642289348172
SNA - Regresión Logística,0.22984807864164433,0.5524642289348172
SNA - Regresión Logística,0.22984807864164433,0.5528616852146264
SNA - Regresión Logística,0.22993744414655942,0.5528616852146264
SNA - Regresión Logística,0.22993744414655942,0.5532591414944356
SNA - Regresión Logística,0.2301608579088472,0.5532591414944356
SNA - Regresión Logística,0.2301608579088472,0.5536565977742448
SNA - Regresión Logística,0.23025022341376228,0.5536565977742448
SNA - Regresión Logística,0.23025022341376228,0.5540540540540541
SNA - Regresión Logística,0.23038427167113495,0.5540540540540541
SNA - Regresión Logística,0.23038427167113495,0.5544515103338633
SNA - Regresión Logística,0.23047363717605004,0.5544515103338633
SNA - Regresión Logística,0.23056300268096513,0.5544515103338633
SNA - Regresión Logística,0.2306076854334227,0.5544515103338633
SNA - Regresión Logística,0.2306076854334227,0.5548489666136724
SNA - Regresión Logística,0.23065236818588025,0.5548489666136724
SNA - Regresión Logística,0.23065236818588025,0.5552464228934817
SNA - Regresión Logística,0.2307864164432529,0.5552464228934817
SNA - Regresión Logística,0.2307864164432529,0.5556438791732909
SNA - Regresión Logística,0.23083109919571046,0.5556438791732909
SNA - Regresión Logística,0.23083109919571046,0.5564387917329093
SNA - Regresión Logística,0.23109919571045576,0.5564387917329093
SNA - Regresión Logística,0.23109919571045576,0.5568362480127186
SNA - Regresión Logística,0.2312332439678284,0.5568362480127186
SNA - Regresión Logística,0.2312332439678284,0.5576311605723371
SNA - Regresión Logística,0.23132260947274352,0.5576311605723371
SNA - Regresión Logística,0.23132260947274352,0.5580286168521462
SNA - Regresión Logística,0.23150134048257373,0.5580286168521462
SNA - Regresión Logística,0.23150134048257373,0.559220985691574
SNA - Regresión Logística,0.2315460232350313,0.559220985691574
SNA - Regresión Logística,0.2315460232350313,0.5596184419713831
SNA - Regresión Logística,0.23159070598748882,0.5596184419713831
SNA - Regresión Logística,0.23159070598748882,0.5600158982511924
SNA - Regresión Logística,0.2318141197497766,0.5600158982511924
SNA - Regresión Logística,0.2318141197497766,0.5604133545310016
SNA - Regresión Logística,0.23190348525469168,0.5604133545310016
SNA - Regresión Logística,0.23190348525469168,0.56120826709062
SNA - Regresión Logística,0.2319928507596068,0.56120826709062
SNA - Regresión Logística,0.2319928507596068,0.5620031796502385
SNA - Regresión Logística,0.232171581769437,0.5620031796502385
SNA - Regresión Logística,0.232171581769437,0.5624006359300477
SNA - Regresión Logística,0.2322609472743521,0.5624006359300477
SNA - Regresión Logística,0.2322609472743521,0.5627980922098569
SNA - Regresión Logística,0.23239499553172474,0.5627980922098569
SNA - Regresión Logística,0.23248436103663986,0.5627980922098569
SNA - Regresión Logística,0.23248436103663986,0.5631955484896661
SNA - Regresión Logística,0.23257372654155495,0.5631955484896661
SNA - Regresión Logística,0.23257372654155495,0.5635930047694754
SNA - Regresión Logística,0.23284182305630027,0.5635930047694754
SNA - Regresión Logística,0.23284182305630027,0.5639904610492846
SNA - Regresión Logística,0.23288650580875783,0.5639904610492846
SNA - Regresión Logística,0.23288650580875783,0.5643879173290938
SNA - Regresión Logística,0.2331992850759607,0.5643879173290938
SNA - Regresión Logística,0.2331992850759607,0.564785373608903
SNA - Regresión Logística,0.23328865058087578,0.564785373608903
SNA - Regresión Logística,0.23328865058087578,0.5651828298887123
SNA - Regresión Logística,0.2333780160857909,0.5651828298887123
SNA - Regresión Logística,0.2333780160857909,0.5671701112877583
SNA - Regresión Logística,0.23351206434316354,0.5671701112877583
SNA - Regresión Logística,0.2335567470956211,0.5671701112877583
SNA - Regresión Logística,0.2335567470956211,0.5675675675675675
SNA - Regresión Logística,0.23369079535299375,0.5675675675675675
SNA - Regresión Logística,0.23369079535299375,0.5679650238473768
SNA - Regresión Logística,0.23373547810545128,0.5679650238473768
SNA - Regresión Logística,0.23373547810545128,0.568362480127186
SNA - Regresión Logística,0.23378016085790884,0.568362480127186
SNA - Regresión Logística,0.23378016085790884,0.5687599364069952
SNA - Regresión Logística,0.2339142091152815,0.5687599364069952
SNA - Regresión Logística,0.2339142091152815,0.5699523052464229
SNA - Regresión Logística,0.23404825737265417,0.5699523052464229
SNA - Regresión Logística,0.23404825737265417,0.5707472178060413
SNA - Regresión Logística,0.23498659517426274,0.5707472178060413
SNA - Regresión Logística,0.23498659517426274,0.571939586645469
SNA - Regresión Logística,0.23507596067917783,0.571939586645469
SNA - Regresión Logística,0.23525469168900803,0.571939586645469
SNA - Regresión Logística,0.23525469168900803,0.5723370429252782
SNA - Regresión Logística,0.23534405719392315,0.5723370429252782
SNA - Regresión Logística,0.23534405719392315,0.5731319554848967
SNA - Regresión Logística,0.23543342269883824,0.5731319554848967
SNA - Regresión Logística,0.2355674709562109,0.5731319554848967
SNA - Regresión Logística,0.2355674709562109,0.5735294117647058
SNA - Regresión Logística,0.23588025022341377,0.5735294117647058
SNA - Regresión Logística,0.23588025022341377,0.5739268680445151
SNA - Regresión Logística,0.23596961572832886,0.5739268680445151
SNA - Regresión Logística,0.23596961572832886,0.5743243243243243
SNA - Regresión Logística,0.23614834673815907,0.5743243243243243
SNA - Regresión Logística,0.23614834673815907,0.5747217806041336
SNA - Regresión Logística,0.23619302949061663,0.5747217806041336
SNA - Regresión Logística,0.23619302949061663,0.5751192368839427
SNA - Regresión Logística,0.23623771224307416,0.5751192368839427
SNA - Regresión Logística,0.23623771224307416,0.5767090620031796
SNA - Regresión Logística,0.23637176050044684,0.5767090620031796
SNA - Regresión Logística,0.23637176050044684,0.5771065182829889
SNA - Regresión Logística,0.23663985701519213,0.5771065182829889
SNA - Regresión Logística,0.23663985701519213,0.5775039745627981
SNA - Regresión Logística,0.2366845397676497,0.5775039745627981
SNA - Regresión Logística,0.2366845397676497,0.5779014308426074
SNA - Regresión Logística,0.23677390527256478,0.5779014308426074
SNA - Regresión Logística,0.23677390527256478,0.5782988871224165
SNA - Regresión Logística,0.2368632707774799,0.5782988871224165
SNA - Regresión Logística,0.2368632707774799,0.5794912559618441
SNA - Regresión Logística,0.23699731903485255,0.5794912559618441
SNA - Regresión Logística,0.23699731903485255,0.5806836248012719
SNA - Regresión Logística,0.2373100983020554,0.5806836248012719
SNA - Regresión Logística,0.2373100983020554,0.5814785373608903
SNA - Regresión Logística,0.23735478105451296,0.5814785373608903
SNA - Regresión Logística,0.23735478105451296,0.5822734499205088
SNA - Regresión Logística,0.23766756032171582,0.5822734499205088
SNA - Regresión Logística,0.23766756032171582,0.5826709062003179
SNA - Regresión Logística,0.23784629133154603,0.5826709062003179
SNA - Regresión Logística,0.23784629133154603,0.5834658187599364
SNA - Regresión Logística,0.23806970509383377,0.5834658187599364
SNA - Regresión Logística,0.23811438784629133,0.5834658187599364
SNA - Regresión Logística,0.23811438784629133,0.5838632750397457
SNA - Regresión Logística,0.23820375335120644,0.5838632750397457
SNA - Regresión Logística,0.23820375335120644,0.5842607313195548
SNA - Regresión Logística,0.23829311885612153,0.5842607313195548
SNA - Regresión Logística,0.23829311885612153,0.5850556438791733
SNA - Regresión Logística,0.23838248436103665,0.5850556438791733
SNA - Regresión Logística,0.23838248436103665,0.5854531001589826
SNA - Regresión Logística,0.23856121537086686,0.5854531001589826
SNA - Regresión Logística,0.23856121537086686,0.5870429252782194
SNA - Regresión Logística,0.2386058981233244,0.5870429252782194
SNA - Regresión Logística,0.2386058981233244,0.5874403815580286
SNA - Regresión Logística,0.2386952636282395,0.5874403815580286
SNA - Regresión Logística,0.2386952636282395,0.5878378378378378
SNA - Regresión Logística,0.23882931188561216,0.5878378378378378
SNA - Regresión Logística,0.23882931188561216,0.5882352941176471
SNA - Regresión Logística,0.23891867739052725,0.5882352941176471
SNA - Regresión Logística,0.23891867739052725,0.5886327503974563
SNA - Regresión Logística,0.2389633601429848,0.5886327503974563
SNA - Regresión Logística,0.2389633601429848,0.5890302066772655
SNA - Regresión Logística,0.23900804289544236,0.5890302066772655
SNA - Regresión Logística,0.23900804289544236,0.5894276629570747
SNA - Regresión Logística,0.239142091152815,0.5894276629570747
SNA - Regresión Logística,0.239142091152815,0.589825119236884
SNA - Regresión Logística,0.23918677390527257,0.589825119236884
SNA - Regresión Logística,0.23918677390527257,0.5902225755166932
SNA - Regresión Logística,0.23954423592493299,0.5902225755166932
SNA - Regresión Logística,0.23954423592493299,0.5906200317965024
SNA - Regresión Logística,0.23963360142984808,0.5906200317965024
SNA - Regresión Logística,0.23963360142984808,0.5914149443561209
SNA - Regresión Logística,0.23994638069705093,0.5914149443561209
SNA - Regresión Logística,0.23994638069705093,0.5922098569157392
SNA - Regresión Logística,0.2399910634495085,0.5922098569157392
SNA - Regresión Logística,0.2399910634495085,0.5926073131955485
SNA - Regresión Logística,0.240437890974084,0.5926073131955485
SNA - Regresión Logística,0.240437890974084,0.5934022257551669
SNA - Regresión Logística,0.24048257372654155,0.5934022257551669
SNA - Regresión Logística,0.24048257372654155,0.5937996820349761
SNA - Regresión Logística,0.2405272564789991,0.5937996820349761
SNA - Regresión Logística,0.2405272564789991,0.5941971383147854
SNA - Regresión Logística,0.2406166219839142,0.5941971383147854
SNA - Regresión Logística,0.2406166219839142,0.595389507154213
SNA - Regresión Logística,0.24070598748882932,0.595389507154213
SNA - Regresión Logística,0.24070598748882932,0.5957869634340223
SNA - Regresión Logística,0.24075067024128685,0.5957869634340223
SNA - Regresión Logística,0.24075067024128685,0.5965818759936407
SNA - Regresión Logística,0.2407953529937444,0.5965818759936407
SNA - Regresión Logística,0.2407953529937444,0.5969793322734499
SNA - Regresión Logística,0.24084003574620197,0.5969793322734499
SNA - Regresión Logística,0.24084003574620197,0.5981717011128775
SNA - Regresión Logística,0.24092940125111706,0.5981717011128775
SNA - Regresión Logística,0.24092940125111706,0.5985691573926868
SNA - Regresión Logística,0.24097408400357462,0.5985691573926868
SNA - Regresión Logística,0.24097408400357462,0.598966613672496
SNA - Regresión Logística,0.24115281501340483,0.598966613672496
SNA - Regresión Logística,0.24115281501340483,0.5997615262321144
SNA - Regresión Logística,0.24119749776586238,0.5997615262321144
SNA - Regresión Logística,0.24119749776586238,0.6001589825119237
SNA - Regresión Logística,0.24128686327077747,0.6001589825119237
SNA - Regresión Logística,0.24128686327077747,0.6009538950715422
SNA - Regresión Logística,0.24142091152815012,0.6009538950715422
SNA - Regresión Logística,0.24142091152815012,0.6017488076311606
SNA - Regresión Logística,0.2415549597855228,0.6017488076311606
SNA - Regresión Logística,0.2415549597855228,0.6021462639109698
SNA - Regresión Logística,0.24168900804289545,0.6021462639109698
SNA - Regresión Logística,0.24168900804289545,0.6029411764705882
SNA - Regresión Logística,0.2419124218051832,0.6029411764705882
SNA - Regresión Logística,0.2419124218051832,0.6033386327503975
SNA - Regresión Logística,0.24195710455764075,0.6033386327503975
SNA - Regresión Logística,0.24195710455764075,0.6037360890302067
SNA - Regresión Logística,0.24204647006255586,0.6037360890302067
SNA - Regresión Logística,0.24204647006255586,0.604133545310016
SNA - Regresión Logística,0.24235924932975872,0.604133545310016
SNA - Regresión Logística,0.24235924932975872,0.6045310015898251
SNA - Regresión Logística,0.24258266309204646,0.6045310015898251
SNA - Regresión Logística,0.24258266309204646,0.6049284578696343
SNA - Regresión Logística,0.24262734584450402,0.6049284578696343
SNA - Regresión Logística,0.24262734584450402,0.6057233704292527
SNA - Regresión Logística,0.24289544235924934,0.6057233704292527
SNA - Regresión Logística,0.24289544235924934,0.606120826709062
SNA - Regresión Logística,0.24294012511170687,0.606120826709062
SNA - Regresión Logística,0.24294012511170687,0.6065182829888712
SNA - Regresión Logística,0.24298480786416443,0.6065182829888712
SNA - Regresión Logística,0.24298480786416443,0.6069157392686805
SNA - Regresión Logística,0.24316353887399464,0.6069157392686805
SNA - Regresión Logística,0.24316353887399464,0.6073131955484896
SNA - Regresión Logística,0.2432082216264522,0.6073131955484896
SNA - Regresión Logística,0.2432082216264522,0.6077106518282989
SNA - Regresión Logística,0.2432975871313673,0.6077106518282989
SNA - Regresión Logística,0.2432975871313673,0.6081081081081081
SNA - Regresión Logística,0.24343163538873994,0.6081081081081081
SNA - Regresión Logística,0.24343163538873994,0.6085055643879174
SNA - Regresión Logística,0.24369973190348526,0.6085055643879174
SNA - Regresión Logística,0.24369973190348526,0.6093004769475358
SNA - Regresión Logística,0.24369973190348526,0.6100953895071543
SNA - Regresión Logística,0.24369973190348526,0.6104928457869634
SNA - Regresión Logística,0.24396782841823056,0.6104928457869634
SNA - Regresión Logística,0.24405719392314568,0.6104928457869634
SNA - Regresión Logística,0.24419124218051833,0.6104928457869634
SNA - Regresión Logística,0.24419124218051833,0.6120826709062003
SNA - Regresión Logística,0.24432529043789097,0.6120826709062003
SNA - Regresión Logística,0.24432529043789097,0.6128775834658188
SNA - Regresión Logística,0.24436997319034853,0.6128775834658188
SNA - Regresión Logística,0.24436997319034853,0.6136724960254372
SNA - Regresión Logística,0.24441465594280606,0.6136724960254372
SNA - Regresión Logística,0.24441465594280606,0.6140699523052464
SNA - Regresión Logística,0.24454870420017874,0.6140699523052464
SNA - Regresión Logística,0.24459338695263627,0.6140699523052464
SNA - Regresión Logística,0.24459338695263627,0.6148648648648649
SNA - Regresión Logística,0.24463806970509383,0.6148648648648649
SNA - Regresión Logística,0.24463806970509383,0.615262321144674
SNA - Regresión Logística,0.2446827524575514,0.615262321144674
SNA - Regresión Logística,0.2446827524575514,0.6164546899841018
SNA - Regresión Logística,0.24477211796246648,0.6164546899841018
SNA - Regresión Logística,0.24477211796246648,0.6168521462639109
SNA - Regresión Logística,0.24490616621983916,0.6168521462639109
SNA - Regresión Logística,0.24490616621983916,0.6176470588235294
SNA - Regresión Logística,0.24508489722966934,0.6176470588235294
SNA - Regresión Logística,0.245218945487042,0.6176470588235294
SNA - Regresión Logística,0.245218945487042,0.6188394276629571
SNA - Regresión Logística,0.24526362823949954,0.6188394276629571
SNA - Regresión Logística,0.24526362823949954,0.6192368839427663
SNA - Regresión Logística,0.2453083109919571,0.6192368839427663
SNA - Regresión Logística,0.2453083109919571,0.6196343402225755
SNA - Regresión Logística,0.24535299374441466,0.6196343402225755
SNA - Regresión Logística,0.24535299374441466,0.6200317965023847
SNA - Regresión Logística,0.24539767649687222,0.6200317965023847
SNA - Regresión Logística,0.24539767649687222,0.620429252782194
SNA - Regresión Logística,0.24544235924932975,0.620429252782194
SNA - Regresión Logística,0.24544235924932975,0.6208267090620032
SNA - Regresión Logística,0.24553172475424487,0.6208267090620032
SNA - Regresión Logística,0.24553172475424487,0.6212241653418124
SNA - Regresión Logística,0.24562109025915996,0.6212241653418124
SNA - Regresión Logística,0.24562109025915996,0.6224165341812401
SNA - Regresión Logística,0.24566577301161752,0.6224165341812401
SNA - Regresión Logística,0.24566577301161752,0.6228139904610492
SNA - Regresión Logística,0.24584450402144772,0.6228139904610492
SNA - Regresión Logística,0.24584450402144772,0.6248012718600954
SNA - Regresión Logística,0.24588918677390528,0.6248012718600954
SNA - Regresión Logística,0.24588918677390528,0.6251987281399046
SNA - Regresión Logística,0.24602323503127793,0.6251987281399046
SNA - Regresión Logística,0.24602323503127793,0.6267885532591415
SNA - Regresión Logística,0.24615728328865058,0.6267885532591415
SNA - Regresión Logística,0.24615728328865058,0.6271860095389508
SNA - Regresión Logística,0.24620196604110814,0.6271860095389508
SNA - Regresión Logística,0.24620196604110814,0.6275834658187599
SNA - Regresión Logística,0.24629133154602323,0.6275834658187599
SNA - Regresión Logística,0.24629133154602323,0.6283783783783784
SNA - Regresión Logística,0.2463360142984808,0.6283783783783784
SNA - Regresión Logística,0.2463360142984808,0.6291732909379968
SNA - Regresión Logística,0.24642537980339588,0.6291732909379968
SNA - Regresión Logística,0.24642537980339588,0.629570747217806
SNA - Regresión Logística,0.24655942806076855,0.629570747217806
SNA - Regresión Logística,0.24655942806076855,0.6299682034976153
SNA - Regresión Logística,0.24660411081322609,0.6299682034976153
SNA - Regresión Logística,0.24660411081322609,0.6307631160572337
SNA - Regresión Logística,0.24673815907059876,0.6307631160572337
SNA - Regresión Logística,0.24673815907059876,0.6315580286168522
