id_nodo,en_triangulo,comparte_contacto,representante_compartido,componente_cerrado,banderas_rojas
N-34458,0.0,0.0,0.0,0.0,0.0
P-37125,0.0,0.0,0.0,0.0,0.0
N-27542,0.0,0.0,0.0,0.0,0.0
P-31426,0.0,0.0,0.0,0.0,0.0
P-46292,0.0,0.0,0.0,0.0,0.0
P-25168,0.0,0.0,0.0,0.0,0.0
N-10979,0.0,0.0,0.0,0.0,0.0
P-10308,0.0,0.0,0.0,0.0,0.0
P-01569,0.0,0.0,0.0,0.0,0.0
P-15540,0.0,1.0,0.0,0.0,0.25
N-07189,0.0,0.0,0.0,0.0,0.0
N-17447,0.0,0.0,0.0,0.0,0.0
P-43545,0.0,0.0,0.0,0.0,0.0
P-06016,0.0,0.0,0.0,0.0,0.0
P-12232,0.0,0.0,0.0,0.0,0.0
N-20302,0.0,0.0,0.0,0.0,0.0
P-12370,0.0,0.0,0.0,0.0,0.0
P-00715,0.0,0.0,0.0,0.0,0.0
P-35406,0.0,0.0,0.0,0.0,0.0
N-01109,0.0,0.0,0.0,0.0,0.0
P-48987,0.0,0.0,0.0,0.0,0.0
P-11917,0.0,0.0,0.0,0.0,0.0
P-08242,0.0,0.0,0.0,0.0,0.0
UT-9261,0.0,1.0,0.0,0.0,0.25
P-25092,0.0,0.0,0.0,0.0,0.0
P-11713,0.0,0.0,0.0,0.0,0.0
N-08472,0.0,0.0,0.0,0.0,0.0
N-15752,0.0,1.0,0.0,0.0,0.25
N-29809,0.0,0.0,0.0,0.0,0.0
P-24897,0.0,0.0,1.0,0.0,0.25
N-15680,0.0,0.0,0.0,0.0,0.0
P-07940,0.0,0.0,0.0,0.0,0.0
N-25989,0.0,1.0,0.0,0.0,0.25
N-05727,0.0,0.0,0.0,0.0,0.0
N-14395,0.0,0.0,0.0,0.0,0.0
P-11963,0.0,0.0,0.0,0.0,0.0
N-03867,0.0,0.0,0.0,0.0,0.0
P-31269,0.0,0.0,0.0,0.0,0.0
P-48482,0.0,0.0,0.0,0.0,0.0
P-08221,0.0,0.0,0.0,0.0,0.0
P-16505,0.0,1.0,0.0,0.0,0.25
P-40609,0.0,0.0,0.0,0.0,0.0
P-05950,0.0,0.0,0.0,0.0,0.0
UT-28737,0.0,1.0,0.0,0.0,0.25
N-10954,0.0,0.0,0.0,0.0,0.0
P-15689,1.0,0.0,0.0,0.0,0.25
N-12974,0.0,0.0,0.0,0.0,0.0
P-07109,0.0,0.0,1.0,0.0,0.25
P-18686,1.0,1.0,0.0,0.0,0.5
P-38055,0.0,0.0,0.0,0.0,0.0
P-24215,0.0,0.0,0.0,0.0,0.0
P-06215,0.0,0.0,0.0,0.0,0.0
P-18164,0.0,0.0,0.0,0.0,0.0
N-02174,0.0,0.0,0.0,0.0,0.0
P-24864,0.0,0.0,0.0,0.0,0.0
P-20725,0.0,0.0,0.0,0.0,0.0
P-36974,1.0,1.0,0.0,0.0,0.5
P-08384,0.0,0.0,0.0,0.0,0.0
N-19373,0.0,0.0,0.0,0.0,0.0
N-12865,0.0,0.0,0.0,0.0,0.0
N-28319,0.0,0.0,0.0,0.0,0.0
UT-14805,1.0,1.0,0.0,0.0,0.5
N-26477,0.0,0.0,0.0,0.0,0.0
N-06359,0.0,0.0,0.0,0.0,0.0
P-46382,0.0,0.0,0.0,0.0,0.0
N-35776,0.0,0.0,0.0,0.0,0.0
P-21736,0.0,0.0,0.0,0.0,0.0
N-09821,0.0,0.0,0.0,0.0,0.0
P-49157,0.0,0.0,0.0,0.0,0.0
P-36806,0.0,0.0,0.0,0.0,0.0
N-32505,0.0,0.0,0.0,0.0,0.0
P-50802,0.0,0.0,0.0,0.0,0.0
N-18417,0.0,0.0,0.0,0.0,0.0
N-33769,0.0,0.0,0.0,0.0,0.0
N-30262,0.0,0.0,0.0,0.0,0.0
N-17708,0.0,0.0,0.0,0.0,0.0
N-33064,0.0,0.0,0.0,0.0,0.0
N-12002,0.0,0.0,0.0,0.0,0.0
P-08103,0.0,0.0,0.0,0.0,0.0
N-35177,0.0,0.0,0.0,0.0,0.0
P-40957,0.0,0.0,0.0,0.0,0.0
P-50821,0.0,0.0,0.0,0.0,0.0
N-00833,0.0,0.0,0.0,0.0,0.0
N-00406,0.0,0.0,0.0,0.0,0.0
P-41380,0.0,0.0,0.0,0.0,0.0
N-12405,0.0,1.0,0.0,0.0,0.25
P-10880,0.0,0.0,0.0,0.0,0.0
N-10552,0.0,0.0,0.0,0.0,0.0
P-35459,0.0,0.0,0.0,0.0,0.0
N-21574,0.0,0.0,0.0,0.0,0.0
P-06282,0.0,0.0,0.0,0.0,0.0
N-04825,0.0,0.0,0.0,0.0,0.0
P-27689,0.0,0.0,0.0,0.0,0.0
P-49101,0.0,0.0,0.0,0.0,0.0
UT-36669,0.0,1.0,0.0,0.0,0.25
P-07287,0.0,0.0,0.0,0.0,0.0
P-18465,0.0,0.0,0.0,0.0,0.0
P-03755,0.0,1.0,0.0,0.0,0.25
P-42771,0.0,0.0,0.0,0.0,0.0
N-33845,0.0,0.0,0.0,0.0,0.0
N-19877,0.0,0.0,0.0,0.0,0.0
N-09741,0.0,0.0,0.0,0.0,0.0
N-01519,0.0,0.0,0.0,0.0,0.0
P-34585,0.0,0.0,0.0,0.0,0.0
N-01738,0.0,0.0,0.0,0.0,0.0
P-39206,0.0,0.0,0.0,0.0,0.0
N-31723,0.0,0.0,0.0,0.0,0.0
N-22231,0.0,0.0,0.0,0.0,0.0
P-49845,0.0,0.0,1.0,0.0,0.25
P-20072,0.0,0.0,0.0,0.0,0.0
P-31523,0.0,0.0,0.0,0.0,0.0
P-39746,0.0,1.0,0.0,0.0,0.25
N-15323,0.0,1.0,0.0,0.0,0.25
N-06083,0.0,0.0,0.0,0.0,0.0
UT-40153,0.0,1.0,0.0,0.0,0.25
P-07735,0.0,0.0,1.0,0.0,0.25
P-43812,0.0,0.0,1.0,0.0,0.25
P-08037,0.0,0.0,0.0,0.0,0.0
N-13674,0.0,0.0,0.0,0.0,0.0
UT-42001,1.0,1.0,0.0,0.0,0.5
UT-8893,1.0,1.0,0.0,0.0,0.5
P-46579,0.0,0.0,0.0,0.0,0.0
UT-33404,0.0,1.0,0.0,0.0,0.25
P-04697,0.0,0.0,0.0,0.0,0.0
P-28299,1.0,0.0,0.0,0.0,0.25
P-39475,0.0,0.0,0.0,0.0,0.0
N-29101,0.0,0.0,1.0,0.0,0.25
P-33941,0.0,0.0,0.0,0.0,0.0
P-43925,0.0,1.0,0.0,0.0,0.25
UT-7918,1.0,1.0,0.0,0.0,0.5
N-34114,0.0,0.0,0.0,0.0,0.0
P-05877,0.0,0.0,0.0,0.0,0.0
P-10006,0.0,0.0,0.0,0.0,0.0
P-23883,0.0,0.0,0.0,0.0,0.0
N-24213,0.0,0.0,0.0,0.0,0.0
P-12980,0.0,0.0,0.0,0.0,0.0
P-23696,0.0,0.0,0.0,0.0,0.0
P-34261,0.0,0.0,0.0,0.0,0.0
P-42644,0.0,0.0,1.0,0.0,0.25
P-30381,0.0,0.0,0.0,0.0,0.0
N-05285,0.0,0.0,0.0,0.0,0.0
N-26670,0.0,0.0,0.0,0.0,0.0
P-06479,0.0,0.0,0.0,0.0,0.0
P-27161,0.0,0.0,0.0,0.0,0.0
P-17323,0.0,0.0,0.0,0.0,0.0
UT-46577,0.0,1.0,0.0,0.0,0.25
N-07875,0.0,0.0,0.0,0.0,0.0
P-48170,0.0,1.0,0.0,0.0,0.25
P-13516,0.0,0.0,0.0,0.0,0.0
P-24005,1.0,0.0,0.0,0.0,0.25
P-28537,0.0,0.0,0.0,0.0,0.0
P-09050,0.0,0.0,0.0,0.0,0.0
P-12063,0.0,0.0,0.0,0.0,0.0
N-01747,0.0,0.0,0.0,0.0,0.0
P-25629,0.0,0.0,0.0,0.0,0.0
P-47617,0.0,0.0,0.0,0.0,0.0
N-11113,0.0,0.0,0.0,0.0,0.0
P-35575,0.0,0.0,0.0,0.0,0.0
P-35318,0.0,0.0,0.0,0.0,0.0
P-18745,0.0,0.0,0.0,0.0,0.0
UT-29505,1.0,0.0,0.0,0.0,0.25
P-36322,0.0,0.0,0.0,0.0,0.0
N-34031,0.0,0.0,0.0,0.0,0.0
N-30305,0.0,0.0,0.0,0.0,0.0
P-36937,0.0,0.0,0.0,0.0,0.0
P-39458,0.0,0.0,0.0,0.0,0.0
UT-43674,0.0,1.0,1.0,0.0,0.5
N-00465,0.0,0.0,0.0,0.0,0.0
P-33104,0.0,0.0,0.0,0.0,0.0
P-49791,0.0,1.0,0.0,0.0,0.25
P-32353,0.0,0.0,0.0,0.0,0.0
P-40342,0.0,0.0,0.0,0.0,0.0
P-09041,0.0,0.0,0.0,0.0,0.0
N-23534,0.0,0.0,0.0,0.0,0.0
P-03011,0.0,0.0,0.0,0.0,0.0
P-40648,0.0,0.0,0.0,0.0,0.0
P-00508,0.0,0.0,0.0,0.0,0.0
UT-38835,0.0,1.0,0.0,0.0,0.25
N-09201,0.0,0.0,0.0,0.0,0.0
N-13964,0.0,0.0,0.0,0.0,0.0
P-02331,0.0,0.0,0.0,0.0,0.0
P-21209,0.0,0.0,0.0,0.0,0.0
P-12056,0.0,1.0,1.0,0.0,0.5
P-50544,0.0,0.0,0.0,0.0,0.0
P-26717,0.0,0.0,0.0,0.0,0.0
N-36990,0.0,0.0,0.0,0.0,0.0
P-08414,0.0,0.0,0.0,0.0,0.0
N-07839,0.0,0.0,0.0,0.0,0.0
N-10727,0.0,0.0,0.0,0.0,0.0
P-30913,0.0,0.0,0.0,0.0,0.0
P-42544,0.0,0.0,0.0,0.0,0.0
N-29376,0.0,0.0,0.0,0.0,0.0
N-14554,0.0,0.0,0.0,0.0,0.0
P-22957,0.0,0.0,0.0,0.0,0.0
P-49730,0.0,0.0,0.0,0.0,0.0
P-49507,0.0,0.0,0.0,0.0,0.0
N-32743,0.0,0.0,0.0,0.0,0.0
P-32289,0.0,0.0,0.0,0.0,0.0
P-05143,0.0,0.0,0.0,0.0,0.0
N-18015,0.0,0.0,0.0,0.0,0.0
N-07331,0.0,0.0,0.0,0.0,0.0
P-26666,0.0,0.0,0.0,0.0,0.0
P-31695,0.0,0.0,0.0,0.0,0.0
P-10883,0.0,0.0,0.0,0.0,0.0
N-26164,0.0,0.0,0.0,0.0,0.0
P-23612,0.0,1.0,1.0,0.0,0.5
P-23903,0.0,0.0,1.0,0.0,0.25
UT-43236,0.0,0.0,0.0,0.0,0.0
P-49957,0.0,0.0,0.0,0.0,0.0
UT-18247,0.0,1.0,1.0,0.0,0.5
N-03798,0.0,0.0,0.0,0.0,0.0
P-33204,0.0,0.0,1.0,0.0,0.25
P-13323,0.0,0.0,0.0,0.0,0.0
N-15059,0.0,0.0,0.0,0.0,0.0
N-05455,0.0,0.0,0.0,0.0,0.0
N-03120,0.0,0.0,0.0,0.0,0.0
P-36141,1.0,1.0,0.0,0.0,0.5
N-33813,0.0,0.0,0.0,0.0,0.0
P-00859,0.0,0.0,0.0,0.0,0.0
UT-26885,0.0,1.0,0.0,0.0,0.25
P-04701,0.0,0.0,0.0,0.0,0.0
P-47375,0.0,0.0,0.0,0.0,0.0
P-25164,0.0,0.0,0.0,0.0,0.0
N-19295,0.0,0.0,0.0,0.0,0.0
P-02997,0.0,0.0,1.0,0.0,0.25
P-18637,0.0,0.0,0.0,0.0,0.0
P-12744,0.0,0.0,0.0,0.0,0.0
N-33181,0.0,0.0,0.0,0.0,0.0
P-09436,0.0,0.0,0.0,0.0,0.0
P-01397,0.0,0.0,0.0,0.0,0.0
P-00058,0.0,0.0,0.0,0.0,0.0
P-14738,0.0,1.0,0.0,0.0,0.25
P-33889,0.0,1.0,1.0,0.0,0.5
P-14609,0.0,0.0,0.0,0.0,0.0
N-37360,0.0,0.0,0.0,0.0,0.0
P-36034,0.0,0.0,0.0,0.0,0.0
N-01797,0.0,0.0,0.0,0.0,0.0
P-37658,0.0,0.0,0.0,0.0,0.0
N-06737,0.0,0.0,0.0,0.0,0.0
UT-2230,1.0,1.0,1.0,0.0,0.75
N-12050,1.0,1.0,0.0,0.0,0.5
P-41311,0.0,0.0,0.0,0.0,0.0
P-04821,0.0,0.0,0.0,0.0,0.0
P-26212,0.0,0.0,0.0,0.0,0.0
P-15617,0.0,0.0,0.0,0.0,0.0
UT-21996,0.0,1.0,1.0,0.0,0.5
N-02716,0.0,0.0,0.0,0.0,0.0
N-06437,1.0,0.0,0.0,0.0,0.25
N-31066,0.0,0.0,0.0,0.0,0.0
UT-12549,0.0,1.0,0.0,0.0,0.25
P-48695,0.0,0.0,0.0,0.0,0.0
N-11381,0.0,0.0,0.0,0.0,0.0
N-11035,0.0,0.0,0.0,0.0,0.0
P-20382,0.0,0.0,1.0,0.0,0.25
P-09213,0.0,0.0,0.0,0.0,0.0
N-05302,0.0,0.0,0.0,0.0,0.0
P-23443,0.0,1.0,0.0,0.0,0.25
N-24567,0.0,0.0,1.0,0.0,0.25
P-02287,1.0,0.0,1.0,0.0,0.5
P-25597,0.0,0.0,0.0,0.0,0.0
N-01464,0.0,0.0,0.0,0.0,0.0
P-06244,0.0,0.0,0.0,0.0,0.0
P-09892,0.0,0.0,0.0,0.0,0.0
P-19593,0.0,0.0,0.0,0.0,0.0
P-17677,1.0,0.0,0.0,0.0,0.25
UT-34954,0.0,1.0,0.0,0.0,0.25
P-02799,0.0,0.0,0.0,0.0,0.0
P-33887,0.0,0.0,0.0,0.0,0.0
P-14517,0.0,0.0,0.0,0.0,0.0
P-50086,0.0,0.0,0.0,0.0,0.0
P-10155,0.0,0.0,0.0,0.0,0.0
N-15809,0.0,0.0,0.0,0.0,0.0
N-14101,1.0,1.0,0.0,0.0,0.5
P-49169,0.0,0.0,0.0,0.0,0.0
P-28876,1.0,1.0,0.0,0.0,0.5
P-14084,0.0,0.0,0.0,0.0,0.0
P-20877,0.0,0.0,0.0,0.0,0.0
P-28325,0.0,0.0,0.0,0.0,0.0
P-42681,0.0,0.0,0.0,0.0,0.0
P-15128,0.0,0.0,0.0,0.0,0.0
N-29075,0.0,0.0,0.0,0.0,0.0
P-12019,0.0,0.0,0.0,0.0,0.0
N-02515,0.0,0.0,0.0,0.0,0.0
P-33683,0.0,0.0,0.0,0.0,0.0
P-00751,0.0,0.0,0.0,0.0,0.0
N-33651,0.0,0.0,0.0,0.0,0.0
N-24964,0.0,0.0,0.0,0.0,0.0
P-10780,0.0,0.0,0.0,0.0,0.0
P-16611,0.0,0.0,0.0,0.0,0.0
P-32389,0.0,0.0,0.0,0.0,0.0
N-13999,0.0,0.0,0.0,0.0,0.0
P-30844,0.0,0.0,0.0,0.0,0.0
N-33580,0.0,0.0,0.0,0.0,0.0
N-12304,0.0,0.0,0.0,0.0,0.0
N-14711,0.0,0.0,0.0,0.0,0.0
P-51103,0.0,0.0,0.0,0.0,0.0
P-37816,0.0,0.0,0.0,0.0,0.0
P-45578,0.0,0.0,0.0,0.0,0.0
P-43464,0.0,0.0,0.0,0.0,0.0
N-30198,0.0,0.0,0.0,0.0,0.0
P-15837,0.0,0.0,0.0,0.0,0.0
P-18995,0.0,0.0,0.0,0.0,0.0
P-09611,0.0,0.0,0.0,0.0,0.0
N-07042,0.0,0.0,0.0,0.0,0.0
P-30265,0.0,0.0,0.0,0.0,0.0
P-10705,0.0,0.0,0.0,0.0,0.0
N-22393,0.0,0.0,0.0,0.0,0.0
N-19638,0.0,0.0,0.0,0.0,0.0
N-28823,0.0,1.0,0.0,0.0,0.25
N-14683,0.0,0.0,0.0,0.0,0.0
N-00763,0.0,0.0,0.0,0.0,0.0
P-42932,0.0,0.0,0.0,0.0,0.0
N-24621,0.0,0.0,0.0,0.0,0.0
P-17987,0.0,0.0,0.0,0.0,0.0
UT-1379,0.0,0.0,0.0,0.0,0.0
P-39849,1.0,1.0,0.0,0.0,0.5
P-20722,0.0,0.0,1.0,0.0,0.25
P-19837,0.0,0.0,0.0,0.0,0.0
P-26614,0.0,0.0,0.0,0.0,0.0
N-17776,0.0,0.0,0.0,0.0,0.0
P-17436,0.0,0.0,0.0,0.0,0.0
N-20291,0.0,0.0,0.0,0.0,0.0
P-20656,0.0,0.0,0.0,0.0,0.0
N-20496,0.0,0.0,0.0,0.0,0.0
N-11420,0.0,0.0,0.0,0.0,0.0
P-32851,0.0,0.0,0.0,0.0,0.0
P-17577,0.0,0.0,1.0,0.0,0.25
P-32710,0.0,0.0,0.0,0.0,0.0
N-13979,0.0,0.0,0.0,0.0,0.0
P-42094,0.0,0.0,0.0,0.0,0.0
N-37417,0.0,0.0,0.0,0.0,0.0
P-22568,0.0,0.0,0.0,0.0,0.0
N-08343,0.0,0.0,0.0,0.0,0.0
N-29871,0.0,0.0,0.0,0.0,0.0
N-32888,0.0,0.0,0.0,0.0,0.0
P-15054,0.0,0.0,0.0,0.0,0.0
P-22298,0.0,0.0,0.0,0.0,0.0
N-35184,0.0,0.0,0.0,0.0,0.0
P-47501,0.0,0.0,0.0,0.0,0.0
P-44154,0.0,0.0,0.0,0.0,0.0
P-43719,0.0,0.0,0.0,0.0,0.0
P-03202,0.0,0.0,0.0,0.0,0.0
P-11293,0.0,0.0,0.0,0.0,0.0
N-28008,0.0,0.0,0.0,0.0,0.0
P-14837,0.0,0.0,0.0,0.0,0.0
N-02072,0.0,0.0,0.0,0.0,0.0
P-38901,0.0,0.0,0.0,0.0,0.0
UT-35395,0.0,0.0,0.0,0.0,0.0
P-29633,0.0,0.0,0.0,0.0,0.0
N-24445,0.0,0.0,0.0,0.0,0.0
P-26890,0.0,0.0,0.0,0.0,0.0
P-47409,0.0,0.0,0.0,0.0,0.0
N-06058,0.0,0.0,0.0,0.0,0.0
P-15598,0.0,0.0,0.0,0.0,0.0
UT-5501,1.0,0.0,0.0,0.0,0.25
P-37702,0.0,1.0,0.0,0.0,0.25
N-37958,0.0,0.0,0.0,0.0,0.0
N-08627,0.0,0.0,0.0,0.0,0.0
N-25114,0.0,0.0,0.0,0.0,0.0
P-31543,0.0,0.0,0.0,0.0,0.0
P-04470,0.0,0.0,0.0,0.0,0.0
N-16842,0.0,0.0,1.0,0.0,0.25
P-12835,0.0,0.0,0.0,0.0,0.0
UT-13581,0.0,1.0,0.0,0.0,0.25
P-45934,0.0,0.0,0.0,0.0,0.0
P-36413,0.0,0.0,0.0,0.0,0.0
P-47250,0.0,0.0,0.0,0.0,0.0
N-26606,0.0,0.0,0.0,0.0,0.0
P-06727,0.0,0.0,0.0,0.0,0.0
P-31657,0.0,0.0,0.0,0.0,0.0
N-15921,0.0,0.0,0.0,0.0,0.0
UT-5422,0.0,1.0,1.0,0.0,0.5
UT-39130,0.0,1.0,0.0,0.0,0.25
P-49304,0.0,0.0,0.0,0.0,0.0
P-04483,1.0,0.0,0.0,0.0,0.25
P-24394,0.0,0.0,0.0,0.0,0.0
P-17927,0.0,0.0,0.0,0.0,0.0
P-28683,0.0,1.0,0.0,0.0,0.25
P-05532,0.0,0.0,0.0,0.0,0.0
P-05351,1.0,0.0,1.0,0.0,0.5
P-12097,1.0,0.0,0.0,0.0,0.25
P-16974,0.0,0.0,0.0,0.0,0.0
P-01141,0.0,0.0,0.0,0.0,0.0
P-12430,0.0,0.0,0.0,0.0,0.0
P-28917,0.0,0.0,0.0,0.0,0.0
P-02859,0.0,0.0,0.0,0.0,0.0
P-06159,0.0,0.0,0.0,0.0,0.0
UT-10170,0.0,1.0,0.0,0.0,0.25
P-35440,0.0,0.0,0.0,0.0,0.0
UT-25194,0.0,1.0,0.0,0.0,0.25
P-12140,0.0,0.0,0.0,0.0,0.0
P-28754,0.0,0.0,0.0,0.0,0.0
P-11486,0.0,0.0,0.0,0.0,0.0
P-34044,0.0,0.0,0.0,0.0,0.0
UT-19795,0.0,1.0,0.0,0.0,0.25
P-13044,0.0,0.0,0.0,0.0,0.0
P-13565,0.0,0.0,1.0,0.0,0.25
P-32039,1.0,0.0,0.0,0.0,0.25
P-38112,0.0,0.0,0.0,0.0,0.0
N-14243,0.0,0.0,0.0,0.0,0.0
P-02516,0.0,0.0,0.0,0.0,0.0
P-38754,0.0,0.0,0.0,0.0,0.0
P-39925,0.0,1.0,0.0,0.0,0.25
P-47570,0.0,0.0,0.0,0.0,0.0
P-46118,0.0,0.0,0.0,0.0,0.0
UT-46121,0.0,0.0,0.0,0.0,0.0
P-17105,0.0,0.0,0.0,0.0,0.0
P-14307,0.0,0.0,0.0,0.0,0.0
N-37365,0.0,0.0,0.0,0.0,0.0
P-39513,0.0,0.0,0.0,0.0,0.0
P-49280,0.0,0.0,0.0,0.0,0.0
P-43487,0.0,0.0,0.0,0.0,0.0
P-13404,0.0,0.0,0.0,0.0,0.0
P-25261,0.0,0.0,0.0,0.0,0.0
P-28971,0.0,0.0,0.0,0.0,0.0
P-35497,0.0,0.0,0.0,0.0,0.0
P-36609,0.0,0.0,0.0,0.0,0.0
P-36930,0.0,1.0,0.0,0.0,0.25
P-00471,0.0,0.0,0.0,0.0,0.0
P-29456,0.0,0.0,0.0,0.0,0.0
P-14200,0.0,0.0,0.0,0.0,0.0
P-17639,0.0,0.0,0.0,0.0,0.0
P-27424,0.0,0.0,0.0,0.0,0.0
P-08901,0.0,0.0,0.0,0.0,0.0
P-49503,0.0,0.0,0.0,0.0,0.0
P-00372,0.0,0.0,0.0,0.0,0.0
P-43811,0.0,0.0,0.0,0.0,0.0
P-23423,0.0,0.0,0.0,0.0,0.0
P-37226,0.0,0.0,0.0,0.0,0.0
P-51081,0.0,0.0,0.0,0.0,0.0
P-16241,0.0,0.0,0.0,0.0,0.0
P-27492,0.0,0.0,0.0,0.0,0.0
P-05220,0.0,0.0,0.0,0.0,0.0
P-30964,0.0,0.0,0.0,0.0,0.0
P-37009,0.0,0.0,0.0,0.0,0.0
P-14538,0.0,0.0,0.0,0.0,0.0
P-48666,0.0,0.0,0.0,0.0,0.0
P-30147,0.0,0.0,0.0,0.0,0.0
P-17655,0.0,0.0,0.0,0.0,0.0
P-20810,0.0,0.0,0.0,0.0,0.0
P-11015,0.0,0.0,0.0,0.0,0.0
P-04228,0.0,0.0,0.0,0.0,0.0
P-17645,0.0,0.0,0.0,0.0,0.0
P-16653,0.0,0.0,0.0,0.0,0.0
P-24645,0.0,0.0,0.0,0.0,0.0
P-46042,0.0,1.0,0.0,0.0,0.25
P-12917,0.0,0.0,0.0,0.0,0.0
P-18183,0.0,0.0,0.0,0.0,0.0
P-48084,0.0,0.0,0.0,0.0,0.0
P-06716,0.0,0.0,0.0,0.0,0.0
N-33588,0.0,0.0,0.0,0.0,0.0
P-04168,0.0,0.0,0.0,0.0,0.0
UT-25669,0.0,0.0,0.0,0.0,0.0
N-36843,0.0,0.0,0.0,0.0,0.0
P-43417,0.0,0.0,0.0,0.0,0.0
N-00105,0.0,0.0,0.0,0.0,0.0
P-18756,0.0,0.0,0.0,0.0,0.0
P-33782,0.0,0.0,0.0,0.0,0.0
P-04018,0.0,0.0,0.0,0.0,0.0
N-03568,0.0,0.0,0.0,0.0,0.0
P-32367,0.0,0.0,0.0,0.0,0.0
UT-23126,1.0,1.0,0.0,0.0,0.5
N-35856,0.0,0.0,0.0,0.0,0.0
P-27714,0.0,0.0,0.0,0.0,0.0
P-28812,0.0,0.0,0.0,0.0,0.0
P-24908,0.0,1.0,0.0,0.0,0.25
N-35294,0.0,0.0,0.0,0.0,0.0
P-24216,0.0,0.0,0.0,0.0,0.0
P-25120,0.0,0.0,0.0,0.0,0.0
N-01003,0.0,0.0,0.0,0.0,0.0
N-03344,0.0,0.0,0.0,0.0,0.0
P-25810,0.0,0.0,0.0,0.0,0.0
P-15004,0.0,0.0,0.0,0.0,0.0
P-03068,0.0,0.0,0.0,0.0,0.0
P-15995,0.0,0.0,0.0,0.0,0.0
P-28590,0.0,0.0,0.0,0.0,0.0
N-37651,1.0,0.0,0.0,0.0,0.25
N-20120,0.0,0.0,0.0,0.0,0.0
N-16656,0.0,0.0,0.0,0.0,0.0
N-36404,0.0,0.0,0.0,0.0,0.0
N-06159,0.0,0.0,0.0,0.0,0.0
N-10159,0.0,0.0,0.0,0.0,0.0
N-11597,0.0,0.0,0.0,0.0,0.0
P-31394,1.0,1.0,0.0,0.0,0.5
N-06826,0.0,0.0,0.0,0.0,0.0
N-02660,0.0,0.0,0.0,0.0,0.0
N-34404,0.0,0.0,0.0,0.0,0.0
N-31180,0.0,1.0,0.0,0.0,0.25
P-26724,0.0,0.0,0.0,0.0,0.0
P-23714,0.0,0.0,0.0,0.0,0.0
P-13778,0.0,0.0,0.0,0.0,0.0
P-30308,0.0,0.0,0.0,0.0,0.0
N-16104,0.0,0.0,0.0,0.0,0.0
N-20523,0.0,0.0,0.0,0.0,0.0
P-23391,0.0,0.0,0.0,0.0,0.0
P-46357,0.0,0.0,0.0,0.0,0.0
P-32655,0.0,0.0,0.0,0.0,0.0
P-04510,0.0,0.0,0.0,0.0,0.0
N-36994,0.0,0.0,0.0,0.0,0.0
P-42423,0.0,0.0,0.0,0.0,0.0
N-23965,0.0,0.0,0.0,0.0,0.0
N-09992,0.0,0.0,0.0,0.0,0.0
N-07532,0.0,0.0,0.0,0.0,0.0
P-45008,0.0,0.0,0.0,0.0,0.0
N-08023,0.0,0.0,0.0,0.0,0.0
N-15671,0.0,0.0,1.0,0.0,0.25
N-11077,0.0,0.0,0.0,0.0,0.0
N-04345,0.0,0.0,0.0,0.0,0.0
P-21745,0.0,0.0,0.0,0.0,0.0
N-03697,0.0,0.0,0.0,0.0,0.0
N-07151,0.0,0.0,0.0,0.0,0.0
P-02819,0.0,0.0,0.0,0.0,0.0
P-23021,0.0,0.0,0.0,0.0,0.0
P-42074,0.0,0.0,0.0,0.0,0.0
P-44211,0.0,0.0,0.0,0.0,0.0
N-26334,0.0,0.0,0.0,0.0,0.0
P-24076,0.0,0.0,0.0,0.0,0.0
N-18503,0.0,0.0,0.0,0.0,0.0
N-07051,0.0,0.0,0.0,0.0,0.0
P-33366,1.0,0.0,0.0,0.0,0.25
P-47342,0.0,0.0,0.0,0.0,0.0
P-22654,0.0,0.0,0.0,0.0,0.0
P-05825,0.0,0.0,0.0,0.0,0.0
P-09646,0.0,0.0,0.0,0.0,0.0
P-33862,0.0,0.0,0.0,0.0,0.0
N-22502,0.0,0.0,0.0,0.0,0.0
P-33097,0.0,0.0,0.0,0.0,0.0
P-50462,0.0,0.0,0.0,0.0,0.0
P-07345,0.0,0.0,0.0,0.0,0.0
P-31799,0.0,0.0,0.0,0.0,0.0
P-30391,0.0,0.0,0.0,0.0,0.0
P-37066,1.0,1.0,1.0,0.0,0.75
N-10139,0.0,0.0,0.0,0.0,0.0
P-08256,0.0,0.0,0.0,0.0,0.0
P-36262,0.0,0.0,0.0,0.0,0.0
P-27271,0.0,0.0,0.0,0.0,0.0
N-24188,0.0,0.0,0.0,0.0,0.0
UT-8602,0.0,1.0,0.0,0.0,0.25
UT-3510,0.0,1.0,0.0,0.0,0.25
UT-0276,0.0,1.0,1.0,0.0,0.5
N-07399,0.0,0.0,0.0,0.0,0.0
P-03122,0.0,0.0,0.0,0.0,0.0
N-34546,1.0,0.0,1.0,0.0,0.5
UT-37381,0.0,1.0,0.0,0.0,0.25
P-22326,0.0,0.0,0.0,0.0,0.0
N-15524,0.0,0.0,0.0,0.0,0.0
P-33976,0.0,1.0,0.0,0.0,0.25
UT-1970,0.0,1.0,0.0,0.0,0.25
N-04949,0.0,0.0,0.0,0.0,0.0
P-42707,0.0,0.0,0.0,0.0,0.0
N-00211,0.0,0.0,0.0,0.0,0.0
N-37126,0.0,0.0,0.0,0.0,0.0
P-01053,0.0,0.0,0.0,0.0,0.0
P-33552,0.0,0.0,0.0,0.0,0.0
P-20313,0.0,1.0,0.0,0.0,0.25
P-28388,0.0,1.0,0.0,0.0,0.25
